Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_38_4628_01A	1	1.0	0.089	8.9%	0.048	4.8%	0.04554	1.0
TCGA_49_AAQV_01A	1	0.831	0.918	91.8%	0.585	58.5%	0.6144	0.829
TCGA_50_6591_01A	2	0.971	0.649	32.45%	0.36	25.456%	0.1755	0.97
TCGA_62_8394_01A	1	1.0	0.089	8.9%	0.048	4.8%	0.04554	1.0
TCGA_62_8397_01A	1	0.994	0.293	29.3%	0.174	17.4%	0.15843	0.994
TCGA_86_7953_01A	1	1.0	0.089	8.9%	0.048	4.8%	0.04554	1.0
TCGA_86_8278_01A	1	1.0	0.089	8.9%	0.048	4.8%	0.04554	1.0
TCGA_86_8280_01A	1	0.976	0.559	55.9%	0.323	32.3%	0.32789	0.976
TCGA_97_8552_01A	1	0.551	1.282	128.2%	0.84	84.0%	1.02439	0.543
TCGA_99_8033_01A	5	0.989	1.265	25.3%	0.618	18.633%	0.13793	0.989
