Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_05_4402_01A	132	0.756	119.167	90.278%	23.08	67.417%	0.62729	0.718
TCGA_05_5715_01A	129	0.838	102.427	79.401%	21.124	60.702%	0.51583	0.845
TCGA_38_4628_01A	138	0.797	89.781	65.059%	14.016	62.309%	0.41119	0.655
TCGA_38_6178_01A	61	0.731	56.068	91.915%	7.632	69.382%	0.74149	0.577
TCGA_44_2661_01A	45	0.621	50.442	112.093%	7.26	79.689%	0.99618	0.444
TCGA_44_2665_01A	40	0.645	46.639	116.598%	7.173	76.464%	1.11598	0.528
TCGA_44_3919_01A	48	0.689	47.586	99.138%	6.868	73.213%	0.78024	0.537
TCGA_49_4501_01A	61	0.729	59.168	96.997%	9.906	68.851%	0.8061	0.655
TCGA_49_4512_01A	45	0.74	43.417	96.482%	6.563	67.335%	0.81001	0.647
TCGA_49_AAQV_01A	69	0.796	60.405	87.543%	9.879	61.865%	0.65236	0.749
TCGA_50_6591_01A	57	0.73	50.212	88.091%	7.561	68.736%	0.65427	0.597
TCGA_55_6986_01A	25	0.525	32.489	129.956%	5.599	85.384%	1.24849	0.387
TCGA_55_7816_01A	2	0.188	3.836	191.8%	1.39	98.288%	3.42919	0.124
TCGA_55_8087_01A	32	0.76	33.359	104.247%	5.42	66.716%	0.88367	0.719
TCGA_55_8619_01A	25	0.565	34.745	138.98%	7.008	83.17%	1.33738	0.511
TCGA_62_8394_01A	161	0.845	104.298	64.781%	14.721	53.861%	0.41023	0.747
TCGA_62_8397_01A	30	0.643	34.762	115.873%	5.095	76.81%	1.05932	0.507
TCGA_62_8402_01A	67	0.731	60.301	90.001%	9.101	68.407%	0.68049	0.608
TCGA_62_A46U_01A	52	0.736	49.338	94.881%	7.473	67.657%	0.78502	0.636
TCGA_62_A46Y_01A	39	0.566	46.039	118.049%	7.397	83.223%	1.15493	0.402
TCGA_67_6215_01A	119	0.38	134.823	113.297%	29.996	94.619%	1.17506	0.184
TCGA_67_6216_01A	34	0.741	36.009	105.909%	5.035	67.283%	0.96348	0.653
TCGA_71_8520_01A	95	0.807	77.146	81.206%	10.54	59.013%	0.58102	0.712
TCGA_78_7540_01A	33	0.627	42.39	128.455%	7.575	78.549%	1.09234	0.563
TCGA_86_7953_01A	55	0.693	52.6	95.636%	7.513	73.319%	0.87383	0.528
TCGA_86_8075_01A	48	0.672	51.461	107.21%	8.385	74.114%	0.86312	0.57
TCGA_86_8278_01A	123	0.744	120.122	97.66%	29.749	72.472%	0.71444	0.758
TCGA_86_8280_01A	49	0.622	55.196	112.645%	8.514	78.712%	0.93686	0.475
TCGA_86_8668_01A	41	0.63	48.347	117.92%	7.26	77.835%	1.10474	0.497
TCGA_86_8671_01A	36	0.666	39.34	109.278%	5.522	75.145%	0.97017	0.517
TCGA_86_A4P7_01A	69	0.844	52.854	76.6%	8.248	55.233%	0.52826	0.804
TCGA_91_8496_01A	38	0.639	42.768	112.547%	6.795	76.938%	0.98916	0.518
TCGA_97_8177_01A	42	0.694	44.416	105.752%	6.756	72.019%	0.90255	0.587
TCGA_97_8552_01A	51	0.556	60.206	118.051%	8.663	86.2%	1.02986	0.333
TCGA_97_A4M6_01A	38	0.654	41.068	108.074%	6.511	75.689%	1.00789	0.532
TCGA_99_8033_01A	190	0.673	150.572	79.248%	23.887	80.341%	0.49793	0.426
TCGA_J2_8192_01A	79	0.749	65.001	82.28%	9.823	66.683%	0.60543	0.617
