Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_44_5645_01A	41	0.42	54.235	132.28%	9.034	92.687%	1.40593	0.184
TCGA_44_A479_01A	346	0.953	126.294	36.501%	18.361	30.492%	0.1692	0.929
TCGA_49_4510_01A	54	0.61	54.845	101.565%	7.727	82.37%	0.97464	0.342
TCGA_49_AARE_01A	1398	0.983	261.842	18.73%	40.845	18.243%	0.03822	0.972
TCGA_49_AARN_01A	920	0.999	37.786	4.107%	6.331	4.077%	0.00161	0.999
TCGA_49_AARO_01A	666	0.974	173.423	26.039%	27.353	23.017%	0.07519	0.961
TCGA_49_AARQ_01A	823	0.973	211.16	25.657%	31.098	23.244%	0.07001	0.957
TCGA_4B_A93V_01A	158	0.898	75.282	47.647%	10.748	44.476%	0.25203	0.812
TCGA_50_8457_01A	65	0.789	48.203	74.158%	6.739	61.776%	0.50244	0.64
TCGA_55_7910_01A	329	0.947	120.652	36.672%	16.574	32.97%	0.14839	0.906
TCGA_55_7913_01B	393	0.951	136.023	34.611%	18.177	30.8%	0.1224	0.908
TCGA_55_8508_01A	206	0.898	100.163	48.623%	14.059	44.194%	0.24138	0.811
TCGA_55_8514_01A	322	0.92	142.989	44.407%	21.024	39.313%	0.21817	0.867
TCGA_69_8253_01A	179	0.893	89.984	50.27%	12.905	44.929%	0.27469	0.813
TCGA_69_A59K_01A	572	0.967	176.965	30.938%	25.618	26.281%	0.09396	0.95
TCGA_86_7714_01A	85	0.74	66.303	78.004%	9.635	68.647%	0.49506	0.544
TCGA_99_8025_01A	555	0.956	162.778	29.329%	27.401	30.291%	0.09474	0.933
TCGA_99_8028_01A	513	0.959	168.132	32.774%	24.887	28.77%	0.09736	0.935
TCGA_99_AA5R_01A	56	0.807	44.803	80.005%	6.05	60.5%	0.66654	0.704
TCGA_L9_A5IP_01A	323	0.945	128.379	39.746%	17.339	32.692%	0.19052	0.909
TCGA_L9_A8F4_01A	915	0.964	259.295	28.338%	37.01	27.418%	0.07898	0.932
TCGA_NJ_A4YF_01A	718	0.973	188.993	26.322%	27.659	23.089%	0.06939	0.956
TCGA_S2_AA1A_01A	140	0.867	84.154	60.11%	13.058	49.856%	0.39773	0.805
