Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_44_A479_01A	9	0.981	4.976	55.289%	1.521	24.355%	0.44982	0.981
TCGA_49_AARE_01A	14	0.98	6.679	47.707%	1.715	21.781%	0.36554	0.98
TCGA_49_AARN_01A	8	0.912	5.921	74.012%	1.938	45.679%	0.59281	0.91
TCGA_49_AARO_01A	15	0.985	6.164	41.093%	1.642	17.604%	0.37928	0.984
TCGA_49_AARQ_01A	13	0.964	8.026	61.738%	1.936	29.524%	0.47624	0.963
TCGA_4B_A93V_01A	3	0.826	2.266	75.533%	0.98	56.58%	0.82875	0.818
TCGA_55_7913_01B	5	0.929	3.545	70.9%	1.244	37.508%	0.79689	0.927
TCGA_55_8508_01A	7	0.902	4.933	70.471%	1.557	43.183%	0.7603	0.897
TCGA_55_8514_01A	5	0.94	3.929	78.58%	1.13	42.71%	0.52081	0.941
TCGA_69_A59K_01A	9	0.949	5.893	65.478%	1.53	33.387%	0.57587	0.947
TCGA_86_7714_01A	1	0.998	0.395	39.5%	0.204	20.4%	0.22024	0.998
TCGA_99_8025_01A	7	0.921	4.973	71.043%	1.437	39.855%	0.67635	0.917
TCGA_99_8028_01A	7	0.993	3.83	54.714%	1.524	29.329%	0.31999	0.994
TCGA_99_AA5R_01A	2	0.743	1.83	91.5%	0.946	66.892%	1.22296	0.736
TCGA_L9_A5IP_01A	4	0.757	3.489	87.225%	1.314	65.7%	1.00445	0.742
TCGA_L9_A8F4_01A	13	0.974	6.824	52.492%	1.704	25.402%	0.40419	0.973
TCGA_NJ_A4YF_01A	9	0.909	6.312	70.133%	1.635	42.216%	0.62349	0.902
TCGA_S2_AA1A_01A	5	0.88	4.042	80.84%	1.293	48.871%	0.8351	0.874
